#	Sentence (Audio)	Sentence Reveal (English)	W1	W1 Quiz Data	W2	W2 Quiz Data	W3	W3 Quiz Data	W4	W4 Quiz Data
511	🔊 Il boit de l'eau.	He drinks water.	Il	Type: Pronoun<br>Pers: 3rd Sing M	boit	Inf: Boire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Drinks	de l'	Type: Article<br>Partitive<br>Trans: Some	eau	Type: Noun<br>Gen: Fem<br>Trans: Water
512	🔊 Nous mangeons du pain.	We eat bread.	Nous	Type: Pronoun<br>Pers: 1st Pl	mangeons	Inf: Manger<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Eat	du	Type: Article<br>Partitive<br>Trans: Some	pain	Type: Noun<br>Gen: Masc<br>Trans: Bread
513	🔊 Vous cuisinez bien.	You cook well.	Vous	Type: Pronoun<br>Pers: 2nd Pl	cuisinez	Inf: Cuisiner<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Cook	bien	Type: Adverb<br>Trans: Well	N/A	N/A
514	🔊 Ils lavent les légumes.	They wash the vegetables.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	lavent	Inf: Laver<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Wash	les	Type: Article<br>Plural<br>Trans: The	légumes	Type: Noun<br>Gen: Masc Pl<br>Trans: Vegetables
515	🔊 Je coupe la viande.	I cut the meat.	Je	Type: Pronoun<br>Pers: 1st Sing	coupe	Inf: Couper<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Cut	la	Type: Article<br>Gen: Fem<br>Trans: The	viande	Type: Noun<br>Gen: Fem<br>Trans: Meat
516	🔊 Tu mélanges tout.	You mix everything.	Tu	Type: Pronoun<br>Pers: 2nd Sing	mélanges	Inf: Mélanger<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Mix	tout	Type: Pronoun<br>Trans: Everything	N/A	N/A
517	🔊 Il ajoute du sel.	He adds salt.	Il	Type: Pronoun<br>Pers: 3rd Sing M	ajoute	Inf: Ajouter<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Adds	du	Type: Article<br>Partitive<br>Trans: Some	sel	Type: Noun<br>Gen: Masc<br>Trans: Salt
518	🔊 Nous servons le dîner.	We serve dinner.	Nous	Type: Pronoun<br>Pers: 1st Pl	servons	Inf: Servir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Serve	le	Type: Article<br>Gen: Masc<br>Trans: The	dîner	Type: Noun<br>Gen: Masc<br>Trans: Dinner
519	🔊 Vous débarrassez la table.	You clear the table.	Vous	Type: Pronoun<br>Pers: 2nd Pl	débarrassez	Inf: Débarrasser<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Clear	la	Type: Article<br>Gen: Fem<br>Trans: The	table	Type: Noun<br>Gen: Fem<br>Trans: Table
520	🔊 Ils font la vaisselle.	They do the dishes.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	font	Inf: Faire<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Do	la	Type: Article<br>Gen: Fem<br>Trans: The	vaisselle	Type: Noun<br>Gen: Fem<br>Trans: Dishes
521	🔊 Je balaie le sol.	I sweep the floor.	Je	Type: Pronoun<br>Pers: 1st Sing	balaie	Inf: Balayer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Sweep	le	Type: Article<br>Gen: Masc<br>Trans: The	sol	Type: Noun<br>Gen: Masc<br>Trans: Floor
522	🔊 Tu laves les vitres.	You wash the windows.	Tu	Type: Pronoun<br>Pers: 2nd Sing	laves	Inf: Laver<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Wash	les	Type: Article<br>Plural<br>Trans: The	vitres	Type: Noun<br>Gen: Fem Pl<br>Trans: Windows
523	🔊 Il range sa chambre.	He cleans his room.	Il	Type: Pronoun<br>Pers: 3rd Sing M	range	Inf: Ranger<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Tidies	sa	Type: Poss<br>Gen: Fem<br>Trans: His	chambre	Type: Noun<br>Gen: Fem<br>Trans: Room
524	🔊 Nous faisons le lit.	We make the bed.	Nous	Type: Pronoun<br>Pers: 1st Pl	faisons	Inf: Faire<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Make	le	Type: Article<br>Gen: Masc<br>Trans: The	lit	Type: Noun<br>Gen: Masc<br>Trans: Bed
525	🔊 Vous lavez le linge.	You wash the laundry.	Vous	Type: Pronoun<br>Pers: 2nd Pl	lavez	Inf: Laver<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Wash	le	Type: Article<br>Gen: Masc<br>Trans: The	linge	Type: Noun<br>Gen: Masc<br>Trans: Laundry
526	🔊 Elles repassent les vêtements.	They iron the clothes.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	repassent	Inf: Repasser<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Iron	les	Type: Article<br>Plural<br>Trans: The	vêtements	Type: Noun<br>Gen: Masc Pl<br>Trans: Clothes
527	🔊 Je plie les draps.	I fold the sheets.	Je	Type: Pronoun<br>Pers: 1st Sing	plie	Inf: Plier<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Fold	les	Type: Article<br>Plural<br>Trans: The	draps	Type: Noun<br>Gen: Masc Pl<br>Trans: Sheets
528	🔊 Tu sors les poubelles.	You take out the trash.	Tu	Type: Pronoun<br>Pers: 2nd Sing	sors	Inf: Sortir<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Take out	les	Type: Article<br>Plural<br>Trans: The	poubelles	Type: Noun<br>Gen: Fem Pl<br>Trans: Trash
529	🔊 Il passe l'aspirateur.	He vacuums.	Il	Type: Pronoun<br>Pers: 3rd Sing M	passe	Inf: Passer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Passes	l'	Type: Article<br>Gen: Masc<br>Trans: The	aspirateur	Type: Noun<br>Gen: Masc<br>Trans: Vacuum
530	🔊 Nous nettoyons la salle.	We clean the room.	Nous	Type: Pronoun<br>Pers: 1st Pl	nettoyons	Inf: Nettoyer<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Clean	la	Type: Article<br>Gen: Fem<br>Trans: The	salle	Type: Noun<br>Gen: Fem<br>Trans: Room/Hall
531	🔊 Vous arrosez le jardin.	You water the garden.	Vous	Type: Pronoun<br>Pers: 2nd Pl	arrosez	Inf: Arroser<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Water	le	Type: Article<br>Gen: Masc<br>Trans: The	jardin	Type: Noun<br>Gen: Masc<br>Trans: Garden
532	🔊 Ils coupent l'herbe.	They cut the grass.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	coupent	Inf: Couper<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Cut	l'	Type: Article<br>Gen: Fem<br>Trans: The	herbe	Type: Noun<br>Gen: Fem<br>Trans: Grass
533	🔊 Je ramasse les feuilles.	I rake the leaves.	Je	Type: Pronoun<br>Pers: 1st Sing	ramasse	Inf: Ramasser<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Gather	les	Type: Article<br>Plural<br>Trans: The	feuilles	Type: Noun<br>Gen: Fem Pl<br>Trans: Leaves
534	🔊 Tu plantes un arbre.	You plant a tree.	Tu	Type: Pronoun<br>Pers: 2nd Sing	plantes	Inf: Planter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Plant	un	Type: Article<br>Gen: Masc<br>Trans: A	arbre	Type: Noun<br>Gen: Masc<br>Trans: Tree
535	🔊 Il cueille des fleurs.	He picks flowers.	Il	Type: Pronoun<br>Pers: 3rd Sing M	cueille	Inf: Cueillir<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Picks/Gathers	des	Type: Article<br>Plural<br>Trans: Some	fleurs	Type: Noun<br>Gen: Fem Pl<br>Trans: Flowers
536	🔊 Nous regardons le coucher.	We watch the sunset.	Nous	Type: Pronoun<br>Pers: 1st Pl	regardons	Inf: Regarder<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Watch	le	Type: Article<br>Gen: Masc<br>Trans: The	coucher	Type: Noun<br>Gen: Masc<br>Trans: Setting/Sunset
537	🔊 Vous admirez la vue.	You admire the view.	Vous	Type: Pronoun<br>Pers: 2nd Pl	admirez	Inf: Admirer<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Admire	la	Type: Article<br>Gen: Fem<br>Trans: The	vue	Type: Noun<br>Gen: Fem<br>Trans: View
538	🔊 Ils prennent l'air.	They get fresh air.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	prennent	Inf: Prendre<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Take	l'	Type: Article<br>Gen: Masc<br>Trans: The	air	Type: Noun<br>Gen: Masc<br>Trans: Air
539	🔊 Je marche en forêt.	I walk in the forest.	Je	Type: Pronoun<br>Pers: 1st Sing	marche	Inf: Marcher<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Walk	en	Type: Prep<br>Trans: In	forêt	Type: Noun<br>Gen: Fem<br>Trans: Forest
540	🔊 Tu grimpes la montagne.	You climb the mountain.	Tu	Type: Pronoun<br>Pers: 2nd Sing	grimpes	Inf: Grimper<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Climb	la	Type: Article<br>Gen: Fem<br>Trans: The	montagne	Type: Noun<br>Gen: Fem<br>Trans: Mountain
541	🔊 Il nage dans le lac.	He swims in the lake.	Il	Type: Pronoun<br>Pers: 3rd Sing M	nage	Inf: Nager<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Swims	dans	Type: Prep<br>Trans: In	le lac	Type: Noun<br>Gen: Masc<br>Trans: Lake
542	🔊 Nous faisons du camping.	We go camping.	Nous	Type: Pronoun<br>Pers: 1st Pl	faisons	Inf: Faire<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Do	du	Type: Article<br>Partitive<br>Trans: Some	camping	Type: Noun<br>Gen: Masc<br>Trans: Camping
543	🔊 Vous dormez sous la tente.	You sleep in a tent.	Vous	Type: Pronoun<br>Pers: 2nd Pl	dormez	Inf: Dormir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Sleep	sous	Type: Prep<br>Trans: Under	la tente	Type: Noun<br>Gen: Fem<br>Trans: Tent
544	🔊 Ils allument un feu.	They light a fire.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	allument	Inf: Allumer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Light	un	Type: Article<br>Gen: Masc<br>Trans: A	feu	Type: Noun<br>Gen: Masc<br>Trans: Fire
545	🔊 Je joue de la guitare.	I play the guitar.	Je	Type: Pronoun<br>Pers: 1st Sing	joue	Inf: Jouer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Play	de la	Type: Article<br>Partitive<br>Trans: Some	guitare	Type: Noun<br>Gen: Fem<br>Trans: Guitar
546	🔊 Tu chantes une chanson.	You sing a song.	Tu	Type: Pronoun<br>Pers: 2nd Sing	chantes	Inf: Chanter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Sing	une	Type: Article<br>Gen: Fem<br>Trans: A	chanson	Type: Noun<br>Gen: Fem<br>Trans: Song
547	🔊 Il écoute de la musique.	He listens to music.	Il	Type: Pronoun<br>Pers: 3rd Sing M	écoute	Inf: Écouter<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Listens	de la	Type: Article<br>Partitive<br>Trans: Some	musique	Type: Noun<br>Gen: Fem<br>Trans: Music
548	🔊 Nous dansons toute la nuit.	We dance all night.	Nous	Type: Pronoun<br>Pers: 1st Pl	dansons	Inf: Danser<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Dance	toute	Type: Adj<br>Trans: All	la nuit	Type: Noun<br>Gen: Fem<br>Trans: Night
549	🔊 Vous aimez lire.	You like to read.	Vous	Type: Pronoun<br>Pers: 2nd Pl	aimez	Inf: Aimer<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Like	lire	Inf: Lire<br>Form: Infinitive<br>Trans: To read	N/A	N/A
550	🔊 Elles écrivent un livre.	They write a book.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	écrivent	Inf: Écrire<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Write	un	Type: Article<br>Gen: Masc<br>Trans: A	livre	Type: Noun<br>Gen: Masc<br>Trans: Book
551	🔊 Je suis content.	I am happy.	Je	Type: Pronoun<br>Pers: 1st Sing	suis	Inf: Être<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Am	content	Type: Adj<br>Gen: Masc<br>Trans: Happy	N/A	N/A
552	🔊 Tu es fatigué.	You are tired.	Tu	Type: Pronoun<br>Pers: 2nd Sing	es	Inf: Être<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Are	fatigué	Type: Adj<br>Gen: Masc<br>Trans: Tired	N/A	N/A
553	🔊 Il est malade.	He is sick.	Il	Type: Pronoun<br>Pers: 3rd Sing M	est	Inf: Être<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Is	malade	Type: Adj<br>Gen: Masc<br>Trans: Sick	N/A	N/A
554	🔊 Nous sommes prêts.	We are ready.	Nous	Type: Pronoun<br>Pers: 1st Pl	sommes	Inf: Être<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Are	prêts	Type: Adj<br>Gen: Masc Pl<br>Trans: Ready	N/A	N/A
555	🔊 Vous êtes calme.	You are calm.	Vous	Type: Pronoun<br>Pers: 2nd Pl	êtes	Inf: Être<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Are	calme	Type: Adj<br>Trans: Calm	N/A	N/A
556	🔊 Elles sont fortes.	They are strong.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	sont	Inf: Être<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Are	fortes	Type: Adj<br>Gen: Fem Pl<br>Trans: Strong	N/A	N/A
557	🔊 Je me sens bien.	I feel good.	Je	Type: Pronoun<br>Pers: 1st Sing	me sens	Inf: Se sentir<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Feel	bien	Type: Adverb<br>Trans: Good/Well	N/A	N/A
558	🔊 Tu as peur.	You are scared.	Tu	Type: Pronoun<br>Pers: 2nd Sing	as	Inf: Avoir<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Have	peur	Type: Noun<br>Gen: Fem<br>Trans: Fear	N/A	N/A
559	🔊 Il a faim.	He is hungry.	Il	Type: Pronoun<br>Pers: 3rd Sing M	a	Inf: Avoir<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Has	faim	Type: Noun<br>Gen: Fem<br>Trans: Hunger	N/A	N/A
560	🔊 Nous avons soif.	We are thirsty.	Nous	Type: Pronoun<br>Pers: 1st Pl	avons	Inf: Avoir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Have	soif	Type: Noun<br>Gen: Fem<br>Trans: Thirst	N/A	N/A
561	🔊 Vous avez chaud.	You are hot.	Vous	Type: Pronoun<br>Pers: 2nd Pl	avez	Inf: Avoir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Have	chaud	Type: Noun<br>Gen: Masc<br>Trans: Heat/Hot	N/A	N/A
562	🔊 Ils ont froid.	They are cold.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	ont	Inf: Avoir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Have	froid	Type: Noun<br>Gen: Masc<br>Trans: Cold	N/A	N/A
563	🔊 Je suis amoureux.	I am in love.	Je	Type: Pronoun<br>Pers: 1st Sing	suis	Inf: Être<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Am	amoureux	Type: Adj<br>Gen: Masc<br>Trans: In love	N/A	N/A
564	🔊 Tu es libre.	You are free.	Tu	Type: Pronoun<br>Pers: 2nd Sing	es	Inf: Être<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Are	libre	Type: Adj<br>Trans: Free	N/A	N/A
565	🔊 Il est occupé.	He is busy.	Il	Type: Pronoun<br>Pers: 3rd Sing M	est	Inf: Être<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Is	occupé	Type: Adj<br>Gen: Masc<br>Trans: Busy	N/A	N/A
566	🔊 Nous sommes pressés.	We are in a hurry.	Nous	Type: Pronoun<br>Pers: 1st Pl	sommes	Inf: Être<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Are	pressés	Type: Adj<br>Gen: Masc Pl<br>Trans: Rushed	N/A	N/A
567	🔊 Vous êtes en retard.	You are late.	Vous	Type: Pronoun<br>Pers: 2nd Pl	êtes	Inf: Être<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Are	en	Type: Prep<br>Trans: In	retard	Type: Noun<br>Gen: Masc<br>Trans: Delay
568	🔊 Elles sont gentilles.	They are kind.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	sont	Inf: Être<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Are	gentilles	Type: Adj<br>Gen: Fem Pl<br>Trans: Kind	N/A	N/A
569	🔊 Je suis désolé.	I am sorry.	Je	Type: Pronoun<br>Pers: 1st Sing	suis	Inf: Être<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Am	désolé	Type: Adj<br>Gen: Masc<br>Trans: Sorry	N/A	N/A
570	🔊 Tu es sûr ?	Are you sure?	Tu	Type: Pronoun<br>Pers: 2nd Sing	es	Inf: Être<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Are	sûr	Type: Adj<br>Gen: Masc<br>Trans: Sure	N/A	N/A
571	🔊 Il parle trop.	He talks too much.	Il	Type: Pronoun<br>Pers: 3rd Sing M	parle	Inf: Parler<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Talks	trop	Type: Adverb<br>Trans: Too much	N/A	N/A
572	🔊 Nous discutons le plan.	We discuss the plan.	Nous	Type: Pronoun<br>Pers: 1st Pl	discutons	Inf: Discuter<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Discuss	le	Type: Article<br>Gen: Masc<br>Trans: The	plan	Type: Noun<br>Gen: Masc<br>Trans: Plan
573	🔊 Vous criez fort.	You shout loudly.	Vous	Type: Pronoun<br>Pers: 2nd Pl	criez	Inf: Crier<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Shout	fort	Type: Adverb<br>Trans: Loudly	N/A	N/A
574	🔊 Ils chuchotent doucement.	They whisper softly.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	chuchotent	Inf: Chuchoter<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Whisper	doucement	Type: Adverb<br>Trans: Softly	N/A	N/A
575	🔊 J'appelle la police.	I call the police.	J'	Type: Pronoun<br>Pers: 1st Sing	appelle	Inf: Appeler<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Call	la	Type: Article<br>Gen: Fem<br>Trans: The	police	Type: Noun<br>Gen: Fem<br>Trans: Police
576	🔊 Tu réponds vite.	You answer quickly.	Tu	Type: Pronoun<br>Pers: 2nd Sing	réponds	Inf: Répondre<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Answer	vite	Type: Adverb<br>Trans: Quickly	N/A	N/A
577	🔊 Il envoie un colis.	He sends a package.	Il	Type: Pronoun<br>Pers: 3rd Sing M	envoie	Inf: Envoyer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Sends	un	Type: Article<br>Gen: Masc<br>Trans: A	colis	Type: Noun<br>Gen: Masc<br>Trans: Package
578	🔊 Nous recevons un cadeau.	We receive a gift.	Nous	Type: Pronoun<br>Pers: 1st Pl	recevons	Inf: Recevoir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Receive	un	Type: Article<br>Gen: Masc<br>Trans: A	cadeau	Type: Noun<br>Gen: Masc<br>Trans: Gift
579	🔊 Vous partagez l'écran.	You share the screen.	Vous	Type: Pronoun<br>Pers: 2nd Pl	partagez	Inf: Partager<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Share	l'	Type: Article<br>Gen: Masc<br>Trans: The	écran	Type: Noun<br>Gen: Masc<br>Trans: Screen
580	🔊 Elles gardent le silence.	They keep silent.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	gardent	Inf: Garder<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Keep	le	Type: Article<br>Gen: Masc<br>Trans: The	silence	Type: Noun<br>Gen: Masc<br>Trans: Silence
581	🔊 Je vais au marché.	I go to the market.	Je	Type: Pronoun<br>Pers: 1st Sing	vais	Inf: Aller<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Go	au	Type: Contraction<br>(à+le)<br>Trans: To the	marché	Type: Noun<br>Gen: Masc<br>Trans: Market
582	🔊 Tu entres dans la salle.	You enter the room.	Tu	Type: Pronoun<br>Pers: 2nd Sing	entres	Inf: Entrer<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Enter	dans	Type: Prep<br>Trans: In	la salle	Type: Noun<br>Gen: Fem<br>Trans: Room
583	🔊 Il sort du bureau.	He leaves the office.	Il	Type: Pronoun<br>Pers: 3rd Sing M	sort	Inf: Sortir<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Leaves	du	Type: Contraction<br>(de+le)<br>Trans: From the	bureau	Type: Noun<br>Gen: Masc<br>Trans: Office
584	🔊 Nous partons en vacances.	We go on vacation.	Nous	Type: Pronoun<br>Pers: 1st Pl	partons	Inf: Partir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Leave	en	Type: Prep<br>Trans: On/In	vacances	Type: Noun<br>Gen: Fem Pl<br>Trans: Vacation
585	🔊 Vous revenez demain.	You come back tomorrow.	Vous	Type: Pronoun<br>Pers: 2nd Pl	revenez	Inf: Revenir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Come back	demain	Type: Adverb<br>Trans: Tomorrow	N/A	N/A
586	🔊 Ils courent au parc.	They run to the park.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	courent	Inf: Courir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Run	au	Type: Contraction<br>(à+le)<br>Trans: To the	parc	Type: Noun<br>Gen: Masc<br>Trans: Park
587	🔊 Je marche sur la route.	I walk on the road.	Je	Type: Pronoun<br>Pers: 1st Sing	marche	Inf: Marcher<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Walk	sur	Type: Prep<br>Trans: On	la route	Type: Noun<br>Gen: Fem<br>Trans: Road
588	🔊 Tu voyages en train.	You travel by train.	Tu	Type: Pronoun<br>Pers: 2nd Sing	voyages	Inf: Voyager<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Travel	en	Type: Prep<br>Trans: By/In	train	Type: Noun<br>Gen: Masc<br>Trans: Train
589	🔊 Il vole en avion.	He flies by plane.	Il	Type: Pronoun<br>Pers: 3rd Sing M	vole	Inf: Voler<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Flies	en	Type: Prep<br>Trans: By/In	avion	Type: Noun<br>Gen: Masc<br>Trans: Plane
590	🔊 Nous traversons le pont.	We cross the bridge.	Nous	Type: Pronoun<br>Pers: 1st Pl	traversons	Inf: Traverser<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Cross	le	Type: Article<br>Gen: Masc<br>Trans: The	pont	Type: Noun<br>Gen: Masc<br>Trans: Bridge
591	🔊 Vous avez un sac.	You have a bag.	Vous	Type: Pronoun<br>Pers: 2nd Pl	avez	Inf: Avoir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Have	un	Type: Article<br>Gen: Masc<br>Trans: A	sac	Type: Noun<br>Gen: Masc<br>Trans: Bag
592	🔊 Elles portent des bijoux.	They wear jewelry.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	portent	Inf: Porter<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Wear	des	Type: Article<br>Plural<br>Trans: Some	bijoux	Type: Noun<br>Gen: Masc Pl<br>Trans: Jewelry
593	🔊 J'ai une idée.	I have an idea.	J'ai	Verb Phrase<br>Trans: I have	une	Type: Article<br>Gen: Fem<br>Trans: An	idée	Type: Noun<br>Gen: Fem<br>Trans: Idea	N/A	N/A
594	🔊 Tu veux un bonbon.	You want a candy.	Tu	Type: Pronoun<br>Pers: 2nd Sing	veux	Inf: Vouloir<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Want	un	Type: Article<br>Gen: Masc<br>Trans: A	bonbon	Type: Noun<br>Gen: Masc<br>Trans: Candy
595	🔊 Il prend le stylo.	He takes the pen.	Il	Type: Pronoun<br>Pers: 3rd Sing M	prend	Inf: Prendre<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Takes	le	Type: Article<br>Gen: Masc<br>Trans: The	stylo	Type: Noun<br>Gen: Masc<br>Trans: Pen
596	🔊 Nous donnons l'argent.	We give the money.	Nous	Type: Pronoun<br>Pers: 1st Pl	donnons	Inf: Donner<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Give	l'	Type: Article<br>Gen: Masc<br>Trans: The	argent	Type: Noun<br>Gen: Masc<br>Trans: Money
597	🔊 Vous vendez la voiture.	You sell the car.	Vous	Type: Pronoun<br>Pers: 2nd Pl	vendez	Inf: Vendre<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Sell	la	Type: Article<br>Gen: Fem<br>Trans: The	voiture	Type: Noun<br>Gen: Fem<br>Trans: Car
598	🔊 Ils achètent une maison.	They buy a house.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	achètent	Inf: Acheter<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Buy	une	Type: Article<br>Gen: Fem<br>Trans: A	maison	Type: Noun<br>Gen: Fem<br>Trans: House
599	🔊 Je perds mes clés.	I lose my keys.	Je	Type: Pronoun<br>Pers: 1st Sing	perds	Inf: Perdre<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Lose	mes	Type: Poss<br>Plural<br>Trans: My	clés	Type: Noun<br>Gen: Fem Pl<br>Trans: Keys
600	🔊 Tu trouves le trésor.	You find the treasure.	Tu	Type: Pronoun<br>Pers: 2nd Sing	trouves	Inf: Trouver<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Find	le	Type: Article<br>Gen: Masc<br>Trans: The	trésor	Type: Noun<br>Gen: Masc<br>Trans: Treasure
601	🔊 Il est tôt.	It is early.	Il	Type: Pronoun<br>Pers: Impersonal	est	Inf: Être<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Is	tôt	Type: Adverb<br>Trans: Early	N/A	N/A
602	🔊 Nous sommes lundi.	It is Monday.	Nous	Type: Pronoun<br>Pers: 1st Pl	sommes	Inf: Être<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Are	lundi	Type: Noun<br>Gen: Masc<br>Trans: Monday	N/A	N/A
603	🔊 Vous avez le temps.	You have time.	Vous	Type: Pronoun<br>Pers: 2nd Pl	avez	Inf: Avoir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Have	le	Type: Article<br>Gen: Masc<br>Trans: The	temps	Type: Noun<br>Gen: Masc<br>Trans: Time
604	🔊 Ils finissent bientôt.	They finish soon.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	finissent	Inf: Finir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Finish	bientôt	Type: Adverb<br>Trans: Soon	N/A	N/A
605	🔊 Je commence demain.	I start tomorrow.	Je	Type: Pronoun<br>Pers: 1st Sing	commence	Inf: Commencer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Start	demain	Type: Adverb<br>Trans: Tomorrow	N/A	N/A
606	🔊 Tu attends le soir.	You wait for the evening.	Tu	Type: Pronoun<br>Pers: 2nd Sing	attends	Inf: Attendre<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Wait	le	Type: Article<br>Gen: Masc<br>Trans: The	soir	Type: Noun<br>Gen: Masc<br>Trans: Evening
